dataset_uuid,Cell Ontology ID,Cell Type,Count,Total Count,Percentage
c539c3b74724edb20bdd72c137c92f12,CL:0000097,Lung.mast cell,76,6238,1.22
c539c3b74724edb20bdd72c137c92f12,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,68,6238,1.09
c539c3b74724edb20bdd72c137c92f12,CL:0000158,Lung.club cell:non-nasal,42,6238,0.67
c539c3b74724edb20bdd72c137c92f12,CL:0000236,Lung.B cell,27,6238,0.43
c539c3b74724edb20bdd72c137c92f12,CL:0000786,Lung.plasma cell,18,6238,0.29
c539c3b74724edb20bdd72c137c92f12,CL:0017000,Lung.pulmonary ionocyte,15,6238,0.24
c539c3b74724edb20bdd72c137c92f12,CL:0002063,Lung.type II pneumocyte:proliferating,13,6238,0.21
c539c3b74724edb20bdd72c137c92f12,CL:0000623,Lung.natural killer cell,10,6238,0.16
c539c3b74724edb20bdd72c137c92f12,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,9,6238,0.14
c539c3b74724edb20bdd72c137c92f12,CL:0002480,Lung.nasal mucosa goblet cell,6,6238,0.1
c539c3b74724edb20bdd72c137c92f12,CL:0000084,Lung.T cell:proliferating,5,6238,0.08
c539c3b74724edb20bdd72c137c92f12,CL:0000860,Lung.classical monocyte,4,6238,0.06
c539c3b74724edb20bdd72c137c92f12,CL:0000158,Lung.club cell:nasal,2,6238,0.03
c539c3b74724edb20bdd72c137c92f12,CL:0000583,Lung.alveolar macrophage,1,6238,0.02
c539c3b74724edb20bdd72c137c92f12,CL:4033023,Lung.airway submucosal gland collecting duct epithelial cell,1,6238,0.02
c539c3b74724edb20bdd72c137c92f12,CL:0002241,Lung.pulmonary interstitial fibroblast,1,6238,0.02
c539c3b74724edb20bdd72c137c92f12,CL:0000192,Lung.smooth muscle cell:activated,1,6238,0.02
d180f9da167041f9b4da91ec6f72cdcf,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,1721,5904,29.15
d180f9da167041f9b4da91ec6f72cdcf,CL:4028004,Lung.alveolar fibroblast,688,5904,11.65
d180f9da167041f9b4da91ec6f72cdcf,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,665,5904,11.26
d180f9da167041f9b4da91ec6f72cdcf,CL:0002062,Lung.type I pneumocyte,635,5904,10.76
d180f9da167041f9b4da91ec6f72cdcf,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",226,5904,3.83
d180f9da167041f9b4da91ec6f72cdcf,CL:0002063,Lung.type II pneumocyte,219,5904,3.71
d180f9da167041f9b4da91ec6f72cdcf,CL:4028006,Lung.adventitial fibroblast,214,5904,3.62
d180f9da167041f9b4da91ec6f72cdcf,CL:0000192,Lung.smooth muscle cell,209,5904,3.54
d180f9da167041f9b4da91ec6f72cdcf,other,Lung.other,193,5904,3.27
d180f9da167041f9b4da91ec6f72cdcf,CL:4033008,Lung.vein endothelial cell of respiratory system,161,5904,2.73
d180f9da167041f9b4da91ec6f72cdcf,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,159,5904,2.69
d180f9da167041f9b4da91ec6f72cdcf,CL:0009089,Lung.lung pericyte,147,5904,2.49
d180f9da167041f9b4da91ec6f72cdcf,CL:0002633,Lung.respiratory basal cell,144,5904,2.44
d180f9da167041f9b4da91ec6f72cdcf,CL:0000186,Lung.myofibroblast cell,131,5904,2.22
d180f9da167041f9b4da91ec6f72cdcf,CL:1001568,Lung.pulmonary artery endothelial cell,90,5904,1.52
d180f9da167041f9b4da91ec6f72cdcf,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",59,5904,1.0
d180f9da167041f9b4da91ec6f72cdcf,CL:0000158,Lung.club cell:non-nasal,51,5904,0.86
d180f9da167041f9b4da91ec6f72cdcf,CL:0000192,Lung.smooth muscle cell:activated,45,5904,0.76
d180f9da167041f9b4da91ec6f72cdcf,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,36,5904,0.61
d180f9da167041f9b4da91ec6f72cdcf,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,30,5904,0.51
d180f9da167041f9b4da91ec6f72cdcf,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,18,5904,0.3
d180f9da167041f9b4da91ec6f72cdcf,CL:0017000,Lung.pulmonary ionocyte,17,5904,0.29
d180f9da167041f9b4da91ec6f72cdcf,CL:4033005,Lung.serous secreting cell of bronchus submucosal gland,13,5904,0.22
d180f9da167041f9b4da91ec6f72cdcf,CL:4033023,Lung.airway submucosal gland collecting duct epithelial cell,12,5904,0.2
d180f9da167041f9b4da91ec6f72cdcf,CL:0000236,Lung.B cell,7,5904,0.12
d180f9da167041f9b4da91ec6f72cdcf,CL:0000097,Lung.mast cell,4,5904,0.07
d180f9da167041f9b4da91ec6f72cdcf,CL:0000158,Lung.club cell:nasal,3,5904,0.05
d180f9da167041f9b4da91ec6f72cdcf,CL:4033043,Lung.lung interstitial macrophage,3,5904,0.05
d180f9da167041f9b4da91ec6f72cdcf,CL:4033044,Lung.deuterosomal cell,1,5904,0.02
d180f9da167041f9b4da91ec6f72cdcf,CL:0000860,Lung.classical monocyte,1,5904,0.02
d180f9da167041f9b4da91ec6f72cdcf,CL:0000786,Lung.plasma cell,1,5904,0.02
d180f9da167041f9b4da91ec6f72cdcf,CL:4033048,Lung.respiratory suprabasal cell,1,5904,0.02
0079f009c4e1c5a1920250937ea8ac94,CL:0002063,Lung.type II pneumocyte,2188,10933,20.01
0079f009c4e1c5a1920250937ea8ac94,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,1659,10933,15.17
0079f009c4e1c5a1920250937ea8ac94,CL:0002062,Lung.type I pneumocyte,1033,10933,9.45
0079f009c4e1c5a1920250937ea8ac94,CL:4028004,Lung.alveolar fibroblast,942,10933,8.62
0079f009c4e1c5a1920250937ea8ac94,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,785,10933,7.18
0079f009c4e1c5a1920250937ea8ac94,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",605,10933,5.53
0079f009c4e1c5a1920250937ea8ac94,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",579,10933,5.3
0079f009c4e1c5a1920250937ea8ac94,other,Lung.other,439,10933,4.02
0079f009c4e1c5a1920250937ea8ac94,CL:0000860,Lung.classical monocyte,335,10933,3.06
0079f009c4e1c5a1920250937ea8ac94,CL:4033008,Lung.vein endothelial cell of respiratory system,296,10933,2.71
0079f009c4e1c5a1920250937ea8ac94,CL:0000186,Lung.myofibroblast cell,295,10933,2.7
0079f009c4e1c5a1920250937ea8ac94,CL:0002633,Lung.respiratory basal cell,273,10933,2.5
0079f009c4e1c5a1920250937ea8ac94,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,263,10933,2.41
0079f009c4e1c5a1920250937ea8ac94,CL:0009089,Lung.lung pericyte,181,10933,1.66
0079f009c4e1c5a1920250937ea8ac94,CL:4028006,Lung.adventitial fibroblast,129,10933,1.18
0079f009c4e1c5a1920250937ea8ac94,CL:1001568,Lung.pulmonary artery endothelial cell,118,10933,1.08
0079f009c4e1c5a1920250937ea8ac94,CL:0000192,Lung.smooth muscle cell,116,10933,1.06
0079f009c4e1c5a1920250937ea8ac94,CL:0000236,Lung.B cell,97,10933,0.89
0079f009c4e1c5a1920250937ea8ac94,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,90,10933,0.82
0079f009c4e1c5a1920250937ea8ac94,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,83,10933,0.76
0079f009c4e1c5a1920250937ea8ac94,CL:0017000,Lung.pulmonary ionocyte,59,10933,0.54
0079f009c4e1c5a1920250937ea8ac94,CL:4033043,Lung.lung interstitial macrophage,55,10933,0.5
0079f009c4e1c5a1920250937ea8ac94,CL:0000097,Lung.mast cell,54,10933,0.49
0079f009c4e1c5a1920250937ea8ac94,CL:0000158,Lung.club cell:non-nasal,41,10933,0.38
0079f009c4e1c5a1920250937ea8ac94,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,32,10933,0.29
0079f009c4e1c5a1920250937ea8ac94,CL:0000583,Lung.alveolar macrophage,31,10933,0.28
0079f009c4e1c5a1920250937ea8ac94,CL:0000786,Lung.plasma cell,24,10933,0.22
0079f009c4e1c5a1920250937ea8ac94,CL:0000623,Lung.natural killer cell,23,10933,0.21
0079f009c4e1c5a1920250937ea8ac94,CL:0002063,Lung.type II pneumocyte:proliferating,21,10933,0.19
0079f009c4e1c5a1920250937ea8ac94,CL:0000192,Lung.smooth muscle cell:activated,20,10933,0.18
0079f009c4e1c5a1920250937ea8ac94,CL:0000158,Lung.club cell:nasal,18,10933,0.16
0079f009c4e1c5a1920250937ea8ac94,CL:4033023,Lung.airway submucosal gland collecting duct epithelial cell,17,10933,0.16
0079f009c4e1c5a1920250937ea8ac94,CL:4033044,Lung.deuterosomal cell,10,10933,0.09
0079f009c4e1c5a1920250937ea8ac94,CL:4033005,Lung.serous secreting cell of bronchus submucosal gland,10,10933,0.09
0079f009c4e1c5a1920250937ea8ac94,CL:4033048,Lung.respiratory suprabasal cell,6,10933,0.05
0079f009c4e1c5a1920250937ea8ac94,CL:0000084,Lung.T cell:proliferating,1,10933,0.01
0079f009c4e1c5a1920250937ea8ac94,CL:0002075,Lung.brush cell of trachebronchial tree,1,10933,0.01
0079f009c4e1c5a1920250937ea8ac94,CL:0002480,Lung.nasal mucosa goblet cell,1,10933,0.01
0079f009c4e1c5a1920250937ea8ac94,CL:0000784,Lung.plasmacytoid dendritic cell,1,10933,0.01
0079f009c4e1c5a1920250937ea8ac94,CL:0002241,Lung.pulmonary interstitial fibroblast,1,10933,0.01
0079f009c4e1c5a1920250937ea8ac94,CL:0019003,Lung.tracheobronchial goblet cell,1,10933,0.01
d54c01d63b41e05a316101a30465555e,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,2454,11877,20.66
d54c01d63b41e05a316101a30465555e,CL:0002063,Lung.type II pneumocyte,2200,11877,18.52
d54c01d63b41e05a316101a30465555e,CL:0002062,Lung.type I pneumocyte,1364,11877,11.48
d54c01d63b41e05a316101a30465555e,CL:4028004,Lung.alveolar fibroblast,1121,11877,9.44
d54c01d63b41e05a316101a30465555e,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",790,11877,6.65
d54c01d63b41e05a316101a30465555e,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",680,11877,5.73
d54c01d63b41e05a316101a30465555e,other,Lung.other,508,11877,4.28
d54c01d63b41e05a316101a30465555e,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,370,11877,3.12
d54c01d63b41e05a316101a30465555e,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,252,11877,2.12
d54c01d63b41e05a316101a30465555e,CL:4033008,Lung.vein endothelial cell of respiratory system,238,11877,2.0
d54c01d63b41e05a316101a30465555e,CL:0009089,Lung.lung pericyte,230,11877,1.94
d54c01d63b41e05a316101a30465555e,CL:0000860,Lung.classical monocyte,191,11877,1.61
d54c01d63b41e05a316101a30465555e,CL:0000186,Lung.myofibroblast cell,182,11877,1.53
d54c01d63b41e05a316101a30465555e,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,179,11877,1.51
d54c01d63b41e05a316101a30465555e,CL:1001568,Lung.pulmonary artery endothelial cell,167,11877,1.41
d54c01d63b41e05a316101a30465555e,CL:0000097,Lung.mast cell,135,11877,1.14
d54c01d63b41e05a316101a30465555e,CL:0002633,Lung.respiratory basal cell,116,11877,0.98
d54c01d63b41e05a316101a30465555e,CL:0017000,Lung.pulmonary ionocyte,116,11877,0.98
d54c01d63b41e05a316101a30465555e,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,91,11877,0.77
d54c01d63b41e05a316101a30465555e,CL:0000192,Lung.smooth muscle cell:activated,85,11877,0.72
d54c01d63b41e05a316101a30465555e,CL:0000236,Lung.B cell,83,11877,0.7
d54c01d63b41e05a316101a30465555e,CL:4028006,Lung.adventitial fibroblast,78,11877,0.66
d54c01d63b41e05a316101a30465555e,CL:0000158,Lung.club cell:non-nasal,76,11877,0.64
d54c01d63b41e05a316101a30465555e,CL:0000192,Lung.smooth muscle cell,48,11877,0.4
d54c01d63b41e05a316101a30465555e,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,43,11877,0.36
d54c01d63b41e05a316101a30465555e,CL:4033043,Lung.lung interstitial macrophage,15,11877,0.13
d54c01d63b41e05a316101a30465555e,CL:0002063,Lung.type II pneumocyte:proliferating,15,11877,0.13
d54c01d63b41e05a316101a30465555e,CL:0000786,Lung.plasma cell,13,11877,0.11
d54c01d63b41e05a316101a30465555e,CL:4033023,Lung.airway submucosal gland collecting duct epithelial cell,9,11877,0.08
d54c01d63b41e05a316101a30465555e,CL:0000583,Lung.alveolar macrophage,8,11877,0.07
d54c01d63b41e05a316101a30465555e,CL:0000623,Lung.natural killer cell,8,11877,0.07
d54c01d63b41e05a316101a30465555e,CL:0002480,Lung.nasal mucosa goblet cell,6,11877,0.05
d54c01d63b41e05a316101a30465555e,CL:4033044,Lung.deuterosomal cell,3,11877,0.03
d54c01d63b41e05a316101a30465555e,CL:0000784,Lung.plasmacytoid dendritic cell,3,11877,0.03
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002063,Lung.type II pneumocyte,3368,11841,28.44
d5fe1d775e2f5ea978a160f34e4cec96,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,1405,11841,11.87
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002062,Lung.type I pneumocyte,1393,11841,11.76
d5fe1d775e2f5ea978a160f34e4cec96,other,Lung.other,1334,11841,11.27
d5fe1d775e2f5ea978a160f34e4cec96,CL:4028004,Lung.alveolar fibroblast,1105,11841,9.33
d5fe1d775e2f5ea978a160f34e4cec96,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,513,11841,4.33
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",415,11841,3.5
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",249,11841,2.1
d5fe1d775e2f5ea978a160f34e4cec96,CL:1001568,Lung.pulmonary artery endothelial cell,213,11841,1.8
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000192,Lung.smooth muscle cell,190,11841,1.6
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,188,11841,1.59
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000583,Lung.alveolar macrophage,166,11841,1.4
d5fe1d775e2f5ea978a160f34e4cec96,CL:4033043,Lung.lung interstitial macrophage,157,11841,1.33
d5fe1d775e2f5ea978a160f34e4cec96,CL:4033008,Lung.vein endothelial cell of respiratory system,151,11841,1.28
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,147,11841,1.24
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000860,Lung.classical monocyte,146,11841,1.23
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000186,Lung.myofibroblast cell,132,11841,1.11
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002063,Lung.type II pneumocyte:proliferating,126,11841,1.06
d5fe1d775e2f5ea978a160f34e4cec96,CL:0009089,Lung.lung pericyte,93,11841,0.79
d5fe1d775e2f5ea978a160f34e4cec96,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,74,11841,0.62
d5fe1d775e2f5ea978a160f34e4cec96,CL:0017000,Lung.pulmonary ionocyte,50,11841,0.42
d5fe1d775e2f5ea978a160f34e4cec96,CL:4028006,Lung.adventitial fibroblast,49,11841,0.41
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000236,Lung.B cell,32,11841,0.27
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000158,Lung.club cell:non-nasal,28,11841,0.24
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002241,Lung.pulmonary interstitial fibroblast,22,11841,0.19
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002633,Lung.respiratory basal cell,20,11841,0.17
d5fe1d775e2f5ea978a160f34e4cec96,CL:1000223,Lung.lung neuroendocrine cell,19,11841,0.16
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000786,Lung.plasma cell,17,11841,0.14
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000623,Lung.natural killer cell,16,11841,0.14
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000097,Lung.mast cell,13,11841,0.11
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000084,Lung.T cell:proliferating,3,11841,0.03
d5fe1d775e2f5ea978a160f34e4cec96,CL:0000583,Lung.alveolar macrophage:proliferating,2,11841,0.02
d5fe1d775e2f5ea978a160f34e4cec96,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,2,11841,0.02
d5fe1d775e2f5ea978a160f34e4cec96,CL:0002480,Lung.nasal mucosa goblet cell,1,11841,0.01
d5fe1d775e2f5ea978a160f34e4cec96,CL:0005012,Lung.multi-ciliated epithelial cell:nasal,1,11841,0.01
d5fe1d775e2f5ea978a160f34e4cec96,CL:4033048,Lung.respiratory suprabasal cell,1,11841,0.01
d1719464341c88c7d4b78867c32b6d92,CL:0002063,Lung.type II pneumocyte,3251,9946,32.69
d1719464341c88c7d4b78867c32b6d92,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,1333,9946,13.4
d1719464341c88c7d4b78867c32b6d92,other,Lung.other,859,9946,8.64
d1719464341c88c7d4b78867c32b6d92,CL:0002062,Lung.type I pneumocyte,848,9946,8.53
d1719464341c88c7d4b78867c32b6d92,CL:4028004,Lung.alveolar fibroblast,838,9946,8.43
d1719464341c88c7d4b78867c32b6d92,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,418,9946,4.2
d1719464341c88c7d4b78867c32b6d92,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",277,9946,2.79
d1719464341c88c7d4b78867c32b6d92,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,266,9946,2.67
d1719464341c88c7d4b78867c32b6d92,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",246,9946,2.47
d1719464341c88c7d4b78867c32b6d92,CL:4033008,Lung.vein endothelial cell of respiratory system,218,9946,2.19
d1719464341c88c7d4b78867c32b6d92,CL:0000186,Lung.myofibroblast cell,178,9946,1.79
d1719464341c88c7d4b78867c32b6d92,CL:0000192,Lung.smooth muscle cell,166,9946,1.67
d1719464341c88c7d4b78867c32b6d92,CL:1001568,Lung.pulmonary artery endothelial cell,142,9946,1.43
d1719464341c88c7d4b78867c32b6d92,CL:4028006,Lung.adventitial fibroblast,139,9946,1.4
d1719464341c88c7d4b78867c32b6d92,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,126,9946,1.27
d1719464341c88c7d4b78867c32b6d92,CL:0002063,Lung.type II pneumocyte:proliferating,98,9946,0.99
d1719464341c88c7d4b78867c32b6d92,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,95,9946,0.96
d1719464341c88c7d4b78867c32b6d92,CL:0002633,Lung.respiratory basal cell,79,9946,0.79
d1719464341c88c7d4b78867c32b6d92,CL:0009089,Lung.lung pericyte,77,9946,0.77
d1719464341c88c7d4b78867c32b6d92,CL:4033043,Lung.lung interstitial macrophage,61,9946,0.61
d1719464341c88c7d4b78867c32b6d92,CL:0000860,Lung.classical monocyte,53,9946,0.53
d1719464341c88c7d4b78867c32b6d92,CL:0000158,Lung.club cell:non-nasal,45,9946,0.45
d1719464341c88c7d4b78867c32b6d92,CL:0000583,Lung.alveolar macrophage,43,9946,0.43
d1719464341c88c7d4b78867c32b6d92,CL:0000236,Lung.B cell,28,9946,0.28
d1719464341c88c7d4b78867c32b6d92,CL:0017000,Lung.pulmonary ionocyte,14,9946,0.14
d1719464341c88c7d4b78867c32b6d92,CL:0000786,Lung.plasma cell,13,9946,0.13
d1719464341c88c7d4b78867c32b6d92,CL:0002241,Lung.pulmonary interstitial fibroblast,9,9946,0.09
d1719464341c88c7d4b78867c32b6d92,CL:0000097,Lung.mast cell,7,9946,0.07
d1719464341c88c7d4b78867c32b6d92,CL:4033044,Lung.deuterosomal cell,6,9946,0.06
d1719464341c88c7d4b78867c32b6d92,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,6,9946,0.06
d1719464341c88c7d4b78867c32b6d92,CL:1000223,Lung.lung neuroendocrine cell,4,9946,0.04
d1719464341c88c7d4b78867c32b6d92,CL:0000084,Lung.T cell:proliferating,2,9946,0.02
d1719464341c88c7d4b78867c32b6d92,CL:0005012,Lung.multi-ciliated epithelial cell:nasal,1,9946,0.01
4de0f783e9ba5fc7a93b061718e9b975,CL:0002063,Lung.type II pneumocyte,5073,10937,46.38
4de0f783e9ba5fc7a93b061718e9b975,other,Lung.other,971,10937,8.88
4de0f783e9ba5fc7a93b061718e9b975,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,923,10937,8.44
4de0f783e9ba5fc7a93b061718e9b975,CL:4028004,Lung.alveolar fibroblast,835,10937,7.63
4de0f783e9ba5fc7a93b061718e9b975,CL:0002062,Lung.type I pneumocyte,741,10937,6.78
4de0f783e9ba5fc7a93b061718e9b975,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",287,10937,2.62
4de0f783e9ba5fc7a93b061718e9b975,CL:1001568,Lung.pulmonary artery endothelial cell,224,10937,2.05
4de0f783e9ba5fc7a93b061718e9b975,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,197,10937,1.8
4de0f783e9ba5fc7a93b061718e9b975,CL:0002063,Lung.type II pneumocyte:proliferating,197,10937,1.8
4de0f783e9ba5fc7a93b061718e9b975,CL:0009089,Lung.lung pericyte,163,10937,1.49
4de0f783e9ba5fc7a93b061718e9b975,CL:0000583,Lung.alveolar macrophage,159,10937,1.45
4de0f783e9ba5fc7a93b061718e9b975,CL:4028006,Lung.adventitial fibroblast,145,10937,1.33
4de0f783e9ba5fc7a93b061718e9b975,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,139,10937,1.27
4de0f783e9ba5fc7a93b061718e9b975,CL:4033008,Lung.vein endothelial cell of respiratory system,137,10937,1.25
4de0f783e9ba5fc7a93b061718e9b975,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",122,10937,1.12
4de0f783e9ba5fc7a93b061718e9b975,CL:0000186,Lung.myofibroblast cell,117,10937,1.07
4de0f783e9ba5fc7a93b061718e9b975,CL:0000860,Lung.classical monocyte,101,10937,0.92
4de0f783e9ba5fc7a93b061718e9b975,CL:0000192,Lung.smooth muscle cell,86,10937,0.79
4de0f783e9ba5fc7a93b061718e9b975,CL:0009086,Lung.endothelial cell of lymphatic vessel:differentiating,70,10937,0.64
4de0f783e9ba5fc7a93b061718e9b975,CL:0000623,Lung.natural killer cell,62,10937,0.57
4de0f783e9ba5fc7a93b061718e9b975,CL:4033043,Lung.lung interstitial macrophage,50,10937,0.46
4de0f783e9ba5fc7a93b061718e9b975,CL:0000236,Lung.B cell,27,10937,0.25
4de0f783e9ba5fc7a93b061718e9b975,CL:0002633,Lung.respiratory basal cell,24,10937,0.22
4de0f783e9ba5fc7a93b061718e9b975,CL:0002399,Lung.CD1c-positive myeloid dendritic cell,19,10937,0.17
4de0f783e9ba5fc7a93b061718e9b975,CL:0002241,Lung.pulmonary interstitial fibroblast,18,10937,0.16
4de0f783e9ba5fc7a93b061718e9b975,CL:0000786,Lung.plasma cell,17,10937,0.16
4de0f783e9ba5fc7a93b061718e9b975,CL:0000084,Lung.T cell:proliferating,9,10937,0.08
4de0f783e9ba5fc7a93b061718e9b975,CL:0009086,Lung.endothelial cell of lymphatic vessel:mature,9,10937,0.08
4de0f783e9ba5fc7a93b061718e9b975,CL:0017000,Lung.pulmonary ionocyte,8,10937,0.07
4de0f783e9ba5fc7a93b061718e9b975,CL:0000192,Lung.smooth muscle cell:activated,5,10937,0.05
4de0f783e9ba5fc7a93b061718e9b975,CL:0000097,Lung.mast cell,2,10937,0.02
c643ed5d97472b6e6f5d55f475e0d5a7,CL:4028002,Lung.alveolar capillary type 1 endothelial cell,2814,9955,28.27
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0002062,Lung.type I pneumocyte,1954,9955,19.63
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0002063,Lung.type II pneumocyte,1464,9955,14.71
c643ed5d97472b6e6f5d55f475e0d5a7,CL:4028004,Lung.alveolar fibroblast,1079,9955,10.84
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0002145,Lung.ciliated columnar cell of tracheobronchial tree:non-nasal,349,9955,3.51
c643ed5d97472b6e6f5d55f475e0d5a7,other,Lung.other,289,9955,2.9
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0009089,Lung.lung pericyte,275,9955,2.76
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0000625,"Lung.CD8-positive, alpha-beta T cell",275,9955,2.76
c643ed5d97472b6e6f5d55f475e0d5a7,CL:4028003,Lung.alveolar capillary type 2 endothelial cell,263,9955,2.64
c643ed5d97472b6e6f5d55f475e0d5a7,CL:4033008,Lung.vein endothelial cell of respiratory system,247,9955,2.48
c643ed5d97472b6e6f5d55f475e0d5a7,CL:1001568,Lung.pulmonary artery endothelial cell,162,9955,1.63
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0000624,"Lung.CD4-positive, alpha-beta T cell",108,9955,1.08
c643ed5d97472b6e6f5d55f475e0d5a7,CL:0000192,Lung.smooth muscle cell,81,9955,0.81
